Ticket_Loc,Issue_Date,Issue_Time,Route,Badge_Numb,Issue_Agen,Violation_,Violation1,Fine_Amt,Plate_Type,License_St,Vehicle_Ma,Vehicle_Co,Vehicle_St,Comment,Street_Num,Street_Nam,Lat,Long
155 N ST,02/27/2015 12:00:00 AM,12:51:00 AM,SB,155,1,323,EXPIRED INSPECTION,40,PA,MA,TOYT,8,4D,EXP: 1/15,155,N ST,42.3329,-71.0314
155 WARREN AVE,02/23/2015 12:00:00 AM,2:52:00 PM,E04,374,1,323,EXPIRED INSPECTION,40,CO,MA,DODG,1,PU,EXP: 11/13,155,WARREN AVE,42.3442,-71.0755
155 WARREN AVE,02/23/2015 12:00:00 AM,2:52:00 PM,E04,374,1,63,RESIDENT PARK ONLY,40,CO,MA,DODG,1,PU,,155,WARREN AVE,42.3442,-71.0755
156 BROOKLINE AV,02/26/2015 12:00:00 AM,4:08:00 PM,C03,375,1,92,METER FEE UNPAID,25,,RI,ACUR,7,4D,,156,BROOKLINE AV,,
156 CAMBRIDGE ST,02/26/2015 12:00:00 AM,12:45:00 PM,A07,248,1,93,DOUBLE PARK ZONE A,45,CO,MA,UPS,3,TK,,156,CAMBRIDGE ST,42.361,-71.0647
156 CAMBRIDGE ST,02/26/2015 12:00:00 AM,12:44:00 PM,A07,248,1,38,LOADING ZONE,55,,NJ,UNKN,7,TK,,156,CAMBRIDGE ST,42.361,-71.0647
156 CHELSEA ST,02/27/2015 12:00:00 AM,11:38:00 AM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,7,4D,,156,CHELSEA ST,42.3738,-71.0346
156 CHELSEA ST,02/25/2015 12:00:00 AM,11:47:00 AM,EB,275,1,63,RESIDENT PARK ONLY,40,,NJ,NISS,2,4D,,156,CHELSEA ST,42.3738,-71.0346
156 LAKE ST,02/23/2015 12:00:00 AM,11:59:00 PM,F06,366,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,156,LAKE ST,42.3458,-71.1628
156 MILK ST,02/25/2015 12:00:00 AM,1:55:00 PM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,HOND,4,4D,,156,MILK ST,42.3587,-71.0528
156 MILK ST,02/26/2015 12:00:00 AM,12:53:00 PM,A12,273,1,92,METER FEE UNPAID,25,PA,MA,TOYT,2,PU,,156,MILK ST,42.3587,-71.0528
156 NEWBURY ST D-E,02/27/2015 12:00:00 AM,8:27:00 AM,B04,182,1,92,METER FEE UNPAID,25,PA,MA,TESL,7,4D,NO RECEIPT DISPLAYED,156,NEWBURY ST D-E,,
156 PORTER ST,02/26/2015 12:00:00 AM,5:00:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,BMW,8,4D,,156,PORTER ST,42.3713,-71.0325
156 PORTER ST,02/24/2015 12:00:00 AM,2:11:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,CHEV,8,PU,,156,PORTER ST,42.3713,-71.0325
156 PORTER ST,02/25/2015 12:00:00 AM,12:29:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,NISS,7,4D,RPP EXPIRED,156,PORTER ST,42.3713,-71.0325
156 STATE ST,02/25/2015 12:00:00 AM,11:18:00 AM,A11,235,1,14,NO STOP OR STAND,75,AP,MA,STER,7,TK,NO STOPPING - ANYTIME,156,STATE ST,42.3594,-71.054
156 STATE ST,02/27/2015 12:00:00 AM,9:47:00 AM,A11,235,1,14,NO STOP OR STAND,75,CO,MA,FRHT,7,TK,NO STOPPING - ANYTIME,156,STATE ST,42.3594,-71.054
1564 TREMONT ST,02/28/2015 12:00:00 AM,8:47:00 AM,D04,276,1,14,NO STOP OR STAND,75,PA,MA,INFI,8,4D,NO STOPPING - ANYTIME,1564,TREMONT ST,42.333,-71.1018
157 BERKELEY ST,02/27/2015 12:00:00 AM,7:23:00 PM,B13,177,1,322,EXPIRED/NO PLATE,40,PA,MA,VOLK,7,4D,EXP: 09/14,157,BERKELEY ST,42.3494,-71.0718
157 BERKELEY ST,02/26/2015 12:00:00 AM,3:38:00 PM,B13,230,1,92,METER FEE UNPAID,25,PA,MA,LEXU,8,4D,,157,BERKELEY ST,42.3494,-71.0718
157 CHELSEA ST,02/25/2015 12:00:00 AM,11:48:00 AM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,ROVE,8,4D,RPP EXPIRED,157,CHELSEA ST,42.3736,-71.0342
157 CHELSEA ST,02/24/2015 12:00:00 AM,12:12:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,MERZ,7,4D,,157,CHELSEA ST,42.3736,-71.0342
157 D ST,02/24/2015 12:00:00 AM,3:34:00 AM,SB,187,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,1,4D,,157,D ST,42.3364,-71.0534
157 D ST,02/26/2015 12:00:00 AM,2:57:00 AM,SB,187,1,329,OVER POST LIM-ZONE B,25,PA,MA,NISS,1,4D,,157,D ST,42.3364,-71.0534
157 NEWBURY ST,02/26/2015 12:00:00 AM,10:38:00 AM,B04,182,1,38,LOADING ZONE,55,CO,MA,GMC,4,TK,,157,NEWBURY ST,42.3509,-71.0785
157 NEWBURY ST,02/23/2015 12:00:00 AM,9:15:00 AM,B04,209,1,38,LOADING ZONE,55,PA,MA,MERZ,7,4D,MS-PAID RECEIPT DISPLAYED,157,NEWBURY ST,42.3509,-71.0785
157 NEWBURY ST,02/25/2015 12:00:00 AM,12:53:00 PM,B02,224,1,38,LOADING ZONE,55,PA,MA,FORD,7,VN,,157,NEWBURY ST,42.3509,-71.0785
157 NEWBURY ST,02/26/2015 12:00:00 AM,12:57:00 PM,B04,182,1,38,LOADING ZONE,55,CO,MA,FORD,7,VN,,157,NEWBURY ST,42.3509,-71.0785
157 NEWBURY ST,02/27/2015 12:00:00 AM,3:51:00 PM,B03,367,1,38,LOADING ZONE,55,,FL,VOLV,8,4D,,157,NEWBURY ST,42.3509,-71.0785
157 NEWBURY ST,02/24/2015 12:00:00 AM,12:16:00 PM,B04,182,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,157,NEWBURY ST,42.3509,-71.0785
157 ST ALPHONSUS ST,02/24/2015 12:00:00 AM,3:45:00 PM,D04,349,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,2,4D,,157,ST ALPHONSUS ST,42.3324,-71.1019
158 BRIGHTON AVE,02/24/2015 12:00:00 AM,10:21:00 AM,F03,159,1,324,B - BUS STOP/STAND,100,PA,MA,TOYT,1,4D,,158,BRIGHTON AVE,,
158 NEWBURY ST,02/28/2015 12:00:00 AM,2:27:00 PM,B04,273,1,323,EXPIRED INSPECTION,40,PA,MA,FORD,7,4D,EXP: 11/14,158,NEWBURY ST,42.3505,-71.0783
158 W 6TH ST,02/23/2015 12:00:00 AM,11:39:00 PM,SB,251,1,322,EXPIRED/NO PLATE,40,CO,MA,VOLK,1,4D,EXP: 12/14,158,W 6TH ST,42.3365,-71.0523
158 W 7TH ST,02/24/2015 12:00:00 AM,11:44:00 PM,SB,251,1,322,EXPIRED/NO PLATE,40,CO,MA,VOLK,1,4D,EXP: 12/14,158,W 7TH ST,42.3351,-71.0519
159 BEACON ST,02/25/2015 12:00:00 AM,5:08:00 PM,F04,359,1,20,NO PARKING,55,PA,MA,BMW,2,2D,,159,BEACON ST,42.3544,-71.0752
159 CHELSEA ST,02/27/2015 12:00:00 AM,11:36:00 AM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,4,SW,,159,CHELSEA ST,42.3736,-71.0341
159 CHELSEA ST,02/25/2015 12:00:00 AM,5:26:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,6,4D,RPP EXPIRED,159,CHELSEA ST,42.3736,-71.0341
159 H ST,02/24/2015 12:00:00 AM,1:00:00 PM,SB,218,1,71,HP-DV PLATE,120,PA,MA,NISS,2,4D,NO HP PLACARD,159,H ST,42.3324,-71.0416
159 N BEACON ST,02/25/2015 12:00:00 AM,5:08:00 PM,F04,203,1,20,NO PARKING,55,PA,MA,SAAB,2,4D,,159,N BEACON ST,,
159 N BEACON ST,02/25/2015 12:00:00 AM,5:10:00 PM,F04,203,1,20,NO PARKING,55,PA,MA,TOYT,8,PU,,159,N BEACON ST,,
159 NEWBURY ST,02/28/2015 12:00:00 AM,5:28:00 PM,B03,186,1,38,LOADING ZONE,55,PA,MA,TOYT,1,4D,NO COMMERCIAL ID,159,NEWBURY ST,42.3509,-71.0786
159 ST BOTOLPH ST,02/25/2015 12:00:00 AM,9:06:00 AM,B10,241,1,319,OVER 1FT FROM CURB,35,CO,MA,FORD,7,TK,,159,ST BOTOLPH ST,42.3435,-71.0828
1591 COMMONWEALTH AVE,02/28/2015 12:00:00 AM,7:03:00 PM,F01,157,1,93,DOUBLE PARK ZONE A,45,PA,MA,HOND,8,4D,,1591,COMMONWEALTH AVE,42.3443,-71.143
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,10:12:00 PM,E06,271,1,63,RESIDENT PARK ONLY,40,PA,MA,FIAT,1,2D,,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,6:14:00 PM,E05,279,1,23,OTHER,15,PA,MA,UNKN,1,4D,,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,5:42:00 PM,E05,279,1,323,EXPIRED INSPECTION,40,PA,MA,TOYT,6,4D,11/2014|INITIAL FAILURE|MOTORIST JUST PURCHASED VEHICLE TODAY AND GOING FOR NEW STICKER TODAY,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,12:50:00 PM,E02,128,1,93,DOUBLE PARK ZONE A,45,CO,MA,INTL,7,TK,,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,10:14:00 PM,E07,186,1,323,EXPIRED INSPECTION,40,PA,MA,HOND,8,4D,EXP: 10/14,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/25/2015 12:00:00 AM,5:42:00 PM,E05,279,1,323,EXPIRED INSPECTION,40,PA,MA,TOYT,6,4D,EXP: 00/00. INITIAL FAILURE,1595,WASHINGTON ST,42.3383,-71.0749
1595 WASHINGTON ST,02/26/2015 12:00:00 AM,9:12:00 PM,E06,271,1,63,RESIDENT PARK ONLY,40,PA,MA,COOP,4,2D,,1595,WASHINGTON ST,42.3383,-71.0749
1596 COLUMBIA RD,02/24/2015 12:00:00 AM,5:48:00 PM,SB,140,1,311,DOUBLE PKG-ZONE B,30,CO,MA,UPS,3,TK,,1596,COLUMBIA RD,42.33,-71.0377
1597 WASHINGTON ST,03/01/2015 12:00:00 AM,10:39:00 PM,E06,109,1,322,EXPIRED/NO PLATE,40,PA,MA,VOLK,8,2D,EXP: 01/15,1597,WASHINGTON ST,,
1597 WASHINGTON ST,02/27/2015 12:00:00 AM,8:37:00 AM,E05,239,1,93,DOUBLE PARK ZONE A,45,PA,MA,TOYT,1,4D,,1597,WASHINGTON ST,,
16 ACADEMY CT,02/23/2015 12:00:00 AM,4:56:00 AM,D04,366,1,63,RESIDENT PARK ONLY,40,PA,MA,MITS,8,4D,,16,ACADEMY CT,42.3209,-71.0981
16 ANDERSON ST,02/27/2015 12:00:00 AM,12:14:00 PM,A08,120,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,4,4D,,16,ANDERSON ST,42.3607,-71.0677
16 BATTERY ST,02/24/2015 12:00:00 AM,10:35:00 AM,A01,265,1,63,RESIDENT PARK ONLY,40,CO,MA,FORD,2,VN,NO COMMERCIAL ID,16,BATTERY ST,42.3664,-71.0522
16 BEACON ST,02/24/2015 12:00:00 AM,9:41:00 AM,A10,131,1,38,LOADING ZONE,55,CO,MA,CHEV,4,PU,,16,BEACON ST,42.3578,-71.0626
16 BLOSSOM ST,02/24/2015 12:00:00 AM,1:59:00 PM,A05,114,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/25/2015 12:00:00 AM,8:47:00 AM,A06,114,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/26/2015 12:00:00 AM,10:51:00 AM,A06,114,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/28/2015 12:00:00 AM,2:41:00 PM,A04,345,1,92,METER FEE UNPAID,25,PA,MA,FORD,2,4D,BROKEN METER,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/25/2015 12:00:00 AM,11:14:00 AM,A06,114,1,99,OVER METER LIMIT,25,PA,MA,DODG,1,PU,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/28/2015 12:00:00 AM,12:23:00 PM,A04,345,1,323,EXPIRED INSPECTION,40,PA,MA,FORD,2,4D,EXP: NONE. EXPIRED INSPECTION STICKER,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,11:13:00 AM,A06,114,1,92,METER FEE UNPAID,25,,CT,MERZ,1,4D,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/25/2015 12:00:00 AM,11:17:00 AM,A06,114,1,99,OVER METER LIMIT,25,,NH,HOND,7,4D,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/23/2015 12:00:00 AM,1:18:00 PM,A06,114,1,92,METER FEE UNPAID,25,PA,MA,MERC,8,4D,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/24/2015 12:00:00 AM,10:55:00 AM,A05,114,1,99,OVER METER LIMIT,25,PA,MA,FORD,8,4D,OTHER,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,1:52:00 PM,A06,114,1,38,LOADING ZONE,55,CO,MA,CHEV,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,1:48:00 PM,A06,114,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,8:51:00 AM,A06,114,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/26/2015 12:00:00 AM,8:55:00 AM,A06,114,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,1:50:00 PM,A06,114,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,16,BLOSSOM ST,42.3617,-71.0672
16 BLOSSOM ST,02/27/2015 12:00:00 AM,1:49:00 PM,A06,114,1,99,OVER METER LIMIT,25,PA,MA,ROVE,1,4D,,16,BLOSSOM ST,42.3617,-71.0672
16 BOWDOIN ST,02/25/2015 12:00:00 AM,10:38:00 AM,A07,248,1,99,OVER METER LIMIT,25,PA,MA,SUBA,7,SW,,16,BOWDOIN ST,42.2997,-71.073
16 BOWDOIN ST,02/25/2015 12:00:00 AM,10:39:00 AM,A07,248,1,99,OVER METER LIMIT,25,PA,MA,SUBA,4,SW,,16,BOWDOIN ST,42.2997,-71.073
16 BOWDOIN ST,02/23/2015 12:00:00 AM,4:11:00 PM,A04,197,1,14,NO STOP OR STAND,75,CO,MA,CHEV,7,2D,NO STOPPING - RESTRICTIONS,16,BOWDOIN ST,42.2997,-71.073
16 BOWDOIN ST,02/27/2015 12:00:00 AM,11:34:00 AM,A07,248,1,92,METER FEE UNPAID,25,PA,MA,HYUN,3,4D,,16,BOWDOIN ST,42.2997,-71.073
16 CHELSEA ST,02/26/2015 12:00:00 AM,4:10:00 PM,EB,275,1,311,DOUBLE PKG-ZONE B,30,PA,MA,CHEV,6,PU,,16,CHELSEA ST,42.3705,-71.0383
16 EXETER ST,02/28/2015 12:00:00 AM,8:51:00 PM,B01,215,1,63,RESIDENT PARK ONLY,40,PA,MA,LEXU,1,4D,,16,EXETER ST,42.3522,-71.0806
16 FISHER AVE,02/24/2015 12:00:00 AM,4:34:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,,NY,CHEV,6,4D,,16,FISHER AVE,42.3271,-71.1005
16 HYDE PARK AVE,02/26/2015 12:00:00 AM,3:04:00 PM,JP,116,1,329,OVER POST LIM-ZONE B,25,PA,MA,MERZ,1,FW,,16,HYDE PARK AVE,42.2995,-71.1136
16 NEWBURY ST,02/24/2015 12:00:00 AM,1:23:00 PM,B01,183,1,93,DOUBLE PARK ZONE A,45,CO,MA,UPS,3,TK,,16,NEWBURY ST,42.3522,-71.072
16 NEWBURY ST A-B,02/28/2015 12:00:00 AM,11:02:00 AM,B01,248,1,99,OVER METER LIMIT,25,PA,MA,HOND,8,2D,,16,NEWBURY ST A-B,,
16 NEWBURY ST A-B,02/28/2015 12:00:00 AM,11:01:00 AM,B01,248,1,99,OVER METER LIMIT,25,PA,MA,ACUR,8,4D,,16,NEWBURY ST A-B,,
16 NEWBURY ST A-B,02/27/2015 12:00:00 AM,11:58:00 AM,B01,183,1,92,METER FEE UNPAID,25,PA,MA,JEEP,7,4D,NO RECEIPT DISPLAYED,16,NEWBURY ST A-B,,
16 NOTTINGHILL RD,02/24/2015 12:00:00 AM,4:45:00 PM,F4A,203,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,8,4D,,16,NOTTINGHILL RD,42.344,-71.1498
16 PIEDMONT ST,02/26/2015 12:00:00 AM,5:06:00 PM,E02,279,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,16,PIEDMONT ST,42.3499,-71.0679
16 STILLMAN ST,02/26/2015 12:00:00 AM,12:51:00 PM,A01,374,1,315,LESS 10FT FIRELANE,100,PA,MA,HYUN,7,4D,,16,STILLMAN ST,42.3637,-71.0565
160 BRIGHTON AVE,02/24/2015 12:00:00 AM,10:15:00 PM,F04,359,1,324,B - BUS STOP/STAND,100,PA,MA,HOND,8,4D,,160,BRIGHTON AVE,42.3528,-71.1326
160 BRIGHTON AVE,02/25/2015 12:00:00 AM,2:13:00 PM,F05,212,1,324,B - BUS STOP/STAND,100,PA,MA,CHEV,8,4D,,160,BRIGHTON AVE,42.3528,-71.1326
160 BRIGHTON AVE,02/24/2015 12:00:00 AM,10:16:00 PM,F4A,203,1,324,B - BUS STOP/STAND,100,PA,MA,GMC,1,4D,,160,BRIGHTON AVE,42.3528,-71.1326
160 CHELSEA ST,02/24/2015 12:00:00 AM,5:29:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,8,4D,,160,CHELSEA ST,42.3739,-71.0345
160 CHELSEA ST,02/25/2015 12:00:00 AM,11:46:00 AM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,CHEV,4,4D,RPP EXPIRED,160,CHELSEA ST,42.3739,-71.0345
160 FEDERAL ST,02/27/2015 12:00:00 AM,1:03:00 PM,A15,188,1,38,LOADING ZONE,55,CO,MA,FORD,4,VN,,160,FEDERAL ST,42.354,-71.0559
160 FEDERAL ST,02/27/2015 12:00:00 AM,8:30:00 AM,A16,138,1,38,LOADING ZONE,55,PA,MA,NISS,3,4D,,160,FEDERAL ST,42.354,-71.0559
160 LEYDEN ST,02/25/2015 12:00:00 AM,5:50:00 PM,EB,275,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,1,4D,RPP EXPIRED,160,LEYDEN ST,42.389,-71.0057
160 MILK ST,02/25/2015 12:00:00 AM,4:00:00 PM,A12,181,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,4D,,160,MILK ST,42.3587,-71.0528
160 MILK ST,02/25/2015 12:00:00 AM,12:06:00 PM,A12,181,1,92,METER FEE UNPAID,25,PA,MA,NISS,8,4D,,160,MILK ST,42.3587,-71.0528
160 MILK ST,02/27/2015 12:00:00 AM,4:29:00 PM,A12,181,1,323,EXPIRED INSPECTION,40,PA,MA,HOND,1,4D,EXP: 01/15,160,MILK ST,42.3587,-71.0528
160 NEWBURY ST,02/23/2015 12:00:00 AM,10:46:00 AM,B04,209,1,323,EXPIRED INSPECTION,40,CO,MA,CHEV,7,2D,EXP: 0115,160,NEWBURY ST,42.3504,-71.0784
160 NEWBURY ST D-E,02/24/2015 12:00:00 AM,8:51:00 AM,B04,182,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,NO RECEIPT DISPLAYED,160,NEWBURY ST D-E,,
160 NEWBURY ST D-E,02/25/2015 12:00:00 AM,8:11:00 AM,B04,182,1,92,METER FEE UNPAID,25,PA,MA,TESL,7,4D,NO RECEIPT DISPLAYED,160,NEWBURY ST D-E,,
160 ST ALPHONSUS ST,02/27/2015 12:00:00 AM,5:06:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,FORD,4,4D,,160,ST ALPHONSUS ST,42.3318,-71.1018
160 ST ALPHONSUS ST,02/24/2015 12:00:00 AM,12:34:00 PM,D04,179,1,86,OVER POSTED LIMIT,25,PA,MA,HOND,1,4D,,160,ST ALPHONSUS ST,42.3318,-71.1018
160 ST ALPHONSUS ST,02/27/2015 12:00:00 AM,5:05:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,FORD,8,PU,,160,ST ALPHONSUS ST,42.3318,-71.1018
160 ST ALPHONSUS ST,02/24/2015 12:00:00 AM,12:33:00 PM,D04,179,1,86,OVER POSTED LIMIT,25,PA,MA,HOND,3,4D,,160,ST ALPHONSUS ST,42.3318,-71.1018
160 ST ALPHONSUS ST,02/27/2015 12:00:00 AM,2:54:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,MAZD,8,4D,,160,ST ALPHONSUS ST,42.3318,-71.1018
160 ST ALPHONSUS ST,02/26/2015 12:00:00 AM,1:32:00 PM,D04,179,1,311,DOUBLE PKG-ZONE B,30,CO,MA,FORD,7,VN,,160,ST ALPHONSUS ST,42.3318,-71.1018
1603 WASHINGTON AVE,02/26/2015 12:00:00 AM,8:51:00 AM,E07,239,1,38,LOADING ZONE,55,PA,MA,FORD,8,VN,,1603,WASHINGTON AVE,,
1603 WASHINGTON AVE,02/26/2015 12:00:00 AM,8:52:00 AM,E07,239,1,38,LOADING ZONE,55,PA,MA,HOND,8,4D,,1603,WASHINGTON AVE,,
1603 WASHINGTON ST,02/24/2015 12:00:00 AM,4:11:00 PM,E04,375,1,93,DOUBLE PARK ZONE A,45,CO,MA,UPS,3,TK,,1603,WASHINGTON ST,,
1609 BLUE HILL AVE,02/25/2015 12:00:00 AM,11:43:00 AM,MATT,226,1,71,HP-DV PLATE,120,PA,MA,HYUN,2,2D,NO HP PLACARD,1609,BLUE HILL AVE,42.2694,-71.0941
161 D ST,02/24/2015 12:00:00 AM,11:59:00 PM,SB,251,1,63,RESIDENT PARK ONLY,40,PA,MA,NISS,1,4D,,161,D ST,42.3366,-71.0533
161 DEVONSHIRE ST,02/24/2015 12:00:00 AM,12:46:00 PM,A15,188,1,313,HYDRANT,100,PA,MA,ACUR,2,4D,,161,DEVONSHIRE ST,42.3563,-71.0575
161 DEVONSHIRE ST,02/26/2015 12:00:00 AM,4:25:00 PM,A15,188,1,38,LOADING ZONE,55,PA,MA,ACUR,1,4D,,161,DEVONSHIRE ST,42.3563,-71.0575
161 DEVONSHIRE ST,02/24/2015 12:00:00 AM,12:04:00 PM,A15,188,1,38,LOADING ZONE,55,PA,MA,SUBA,2,4D,,161,DEVONSHIRE ST,42.3563,-71.0575
161 DEVONSHIRE ST,02/26/2015 12:00:00 AM,4:25:00 PM,A15,188,1,323,EXPIRED INSPECTION,40,PA,MA,ACUR,1,4D,EXP: 01/15,161,DEVONSHIRE ST,42.3563,-71.0575
161 DEVONSHIRE ST,02/27/2015 12:00:00 AM,3:09:00 PM,VAL,188,1,38,LOADING ZONE,55,,NJ,HYUN,8,4D,CLUB QUARTERS HOTEL                             C8. NOT VALET CAR,161,DEVONSHIRE ST,42.3563,-71.0575
161 DEVONSHIRE ST,02/24/2015 12:00:00 AM,12:47:00 PM,A15,188,1,323,EXPIRED INSPECTION,40,PA,MA,ACUR,2,4D,EXP: 11/14,161,DEVONSHIRE ST,42.3563,-71.0575
161 NEWBURY ST,02/26/2015 12:00:00 AM,10:35:00 PM,B01,267,1,322,EXPIRED/NO PLATE,40,PA,MA,MAZD,7,4D,EXP: 05/14,161,NEWBURY ST,42.3508,-71.0787
161 NEWBURY ST,02/28/2015 12:00:00 AM,1:21:00 PM,B04,273,1,38,LOADING ZONE,55,PA,MA,HOND,1,2D,,161,NEWBURY ST,42.3508,-71.0787
161 NEWBURY ST D-E,02/27/2015 12:00:00 AM,2:57:00 PM,B03,367,1,99,OVER METER LIMIT,25,PA,MA,BMW,1,4D,2 HR PARKING,161,NEWBURY ST D-E,,
161 NEWBURY ST D-E,02/23/2015 12:00:00 AM,11:47:00 AM,B04,209,1,99,OVER METER LIMIT,25,,NH,SUBA,8,4D,,161,NEWBURY ST D-E,,
161 NEWBURY ST D-E,02/23/2015 12:00:00 AM,3:59:00 PM,B07,104,1,92,METER FEE UNPAID,25,PA,MA,HOND,1,4D,NO RECEIPT DISPLAYED,161,NEWBURY ST D-E,,
1612 BLUE HILL AVE,02/27/2015 12:00:00 AM,10:30:00 AM,DOR,226,1,311,DOUBLE PKG-ZONE B,30,PA,MA,LEXU,1,4D,,1612,BLUE HILL AVE,42.2691,-71.0933
1612 COMMONWEALTH AVE,02/24/2015 12:00:00 AM,3:57:00 PM,F04,359,1,14,NO STOP OR STAND,75,TR,NJ,FRHT,4,TK,NO STOPPING - ANYTIME,1612,COMMONWEALTH AVE,42.3433,-71.1426
1615 TREMONT ST,02/23/2015 12:00:00 AM,4:30:00 AM,D01,267,1,63,RESIDENT PARK ONLY,40,CO,MA,FORD,1,PU,IMPROPER ID,1615,TREMONT ST,42.3338,-71.103
162 BLUE HILL AVE,02/23/2015 12:00:00 AM,5:48:00 PM,ROX,441,1,324,B - BUS STOP/STAND,100,,NJ,HYUN,8,4D,,162,BLUE HILL AVE,,
162 COLUMBUS AV,02/25/2015 12:00:00 AM,8:56:00 AM,E02,128,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/27/2015 12:00:00 AM,10:55:00 AM,E02,128,1,92,METER FEE UNPAID,25,PA,MA,TOYT,7,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/27/2015 12:00:00 AM,10:59:00 AM,E02,128,1,92,METER FEE UNPAID,25,,NC,MERZ,8,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/24/2015 12:00:00 AM,8:45:00 AM,E02,128,1,92,METER FEE UNPAID,25,PA,MA,FORD,7,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/26/2015 12:00:00 AM,4:48:00 PM,E02,279,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/27/2015 12:00:00 AM,10:53:00 AM,E03,128,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,162,COLUMBUS AV,42.3493,-71.0706
162 COLUMBUS AV,02/26/2015 12:00:00 AM,4:47:00 PM,E02,279,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,162,COLUMBUS AV,42.3493,-71.0706
